simulated_period,simulated_disaster,year,month,day,date,region,pa_projects,ia_registrations
586,37606,2021,11,27,2021-11-27,8,53,0
586,37607,2021,12,19,2021-12-19,6,829,11216
586,37608,2021,12,23,2021-12-23,6,69,0
586,37609,2021,12,23,2021-12-23,6,117,0
586,37610,2021,12,24,2021-12-24,2,529,0
586,37611,2022,1,5,2022-01-05,2,398,0
586,37612,2022,1,14,2022-01-14,3,125,0
586,37613,2022,1,17,2022-01-17,4,245,0
586,37614,2022,1,23,2022-01-23,10,34,0
586,37615,2022,1,31,2022-01-31,10,33,0
586,37616,2022,2,1,2022-02-01,4,87,0
586,37617,2022,2,4,2022-02-04,4,0,939
586,37618,2022,2,5,2022-02-05,2,1654,0
586,37619,2022,2,6,2022-02-06,4,676,0
586,37620,2022,2,7,2022-02-07,10,129,0
586,37621,2022,2,8,2022-02-08,4,201,0
586,37622,2022,2,10,2022-02-10,6,832,4345
586,37623,2022,2,11,2022-02-11,8,272,0
586,37624,2022,2,13,2022-02-13,4,287,0
586,37625,2022,2,17,2022-02-17,10,607,0
586,37626,2022,2,18,2022-02-18,7,112,3521
586,37627,2022,2,20,2022-02-20,4,738,4366
587,37628,2021,3,2,2021-03-02,3,44,0
587,37629,2021,3,7,2021-03-07,9,266,417
587,37630,2021,3,10,2021-03-10,8,305,0
587,37631,2021,3,14,2021-03-14,4,173,8640
587,37632,2021,3,14,2021-03-14,6,501,0
587,37633,2021,3,15,2021-03-15,6,229,0
587,37634,2021,3,16,2021-03-16,6,66,0
587,37635,2021,3,19,2021-03-19,1,420,212
587,37636,2021,3,21,2021-03-21,1,386,4417
587,37637,2021,3,23,2021-03-23,7,84,0
587,37638,2021,3,24,2021-03-24,9,628,18440
587,37639,2021,3,25,2021-03-25,8,312,0
587,37640,2021,3,28,2021-03-28,9,233,1307
587,37641,2021,4,1,2021-04-01,6,87,145
587,37642,2021,4,13,2021-04-13,7,684,0
587,37643,2021,4,23,2021-04-23,9,238,0
587,37644,2021,4,29,2021-04-29,6,48,53432
587,37645,2021,4,29,2021-04-29,6,1859,197
587,37646,2021,5,3,2021-05-03,6,233,0
587,37647,2021,5,4,2021-05-04,6,0,651
587,37648,2021,5,8,2021-05-08,3,102,0
587,37649,2021,5,10,2021-05-10,8,43,0
587,37650,2021,5,13,2021-05-13,4,353,31471
587,37651,2021,5,13,2021-05-13,4,694,0
587,37652,2021,5,24,2021-05-24,4,160,1095
587,37653,2021,6,9,2021-06-09,6,471,8698
587,37654,2021,6,12,2021-06-12,6,740,1280
587,37655,2021,6,20,2021-06-20,7,602,319
587,37656,2021,6,21,2021-06-21,5,0,105
587,37657,2021,6,23,2021-06-23,6,27,0
587,37658,2021,7,8,2021-07-08,10,235,0
587,37659,2021,7,11,2021-07-11,3,399,0
587,37660,2021,7,12,2021-07-12,4,54,0
587,37661,2021,7,14,2021-07-14,3,99,0
587,37662,2021,7,16,2021-07-16,4,223,0
587,37663,2021,7,25,2021-07-25,4,63,0
587,37664,2021,7,27,2021-07-27,6,39,0
587,37665,2021,7,29,2021-07-29,3,92,0
587,37666,2021,7,30,2021-07-30,3,439,6992
587,37667,2021,8,3,2021-08-03,7,1009,6366
587,37668,2021,8,8,2021-08-08,7,18,0
587,37669,2021,8,13,2021-08-13,8,6,0
587,37670,2021,8,19,2021-08-19,7,876,3810
587,37671,2021,8,23,2021-08-23,7,133,0
587,37672,2021,9,18,2021-09-18,7,153,0
587,37673,2021,9,26,2021-09-26,4,651,0
587,37674,2021,10,1,2021-10-01,5,55,0
587,37675,2021,10,4,2021-10-04,6,116,0
587,37676,2021,10,7,2021-10-07,6,545,0
587,37677,2021,11,2,2021-11-02,8,18,0
587,37678,2021,11,10,2021-11-10,3,1060,0
587,37679,2021,12,3,2021-12-03,2,2582,2628
587,37680,2021,12,14,2021-12-14,1,182,0
587,37681,2021,12,22,2021-12-22,5,860,307
587,37682,2021,12,23,2021-12-23,7,390,0
587,37683,2021,12,27,2021-12-27,4,28,0
587,37684,2022,1,5,2022-01-05,6,149,93487
587,37685,2022,1,8,2022-01-08,2,4852,16517
587,37686,2022,1,19,2022-01-19,7,2081,3640
587,37687,2022,1,25,2022-01-25,7,400,0
587,37688,2022,2,3,2022-02-03,4,16,0
587,37689,2022,2,3,2022-02-03,10,229,0
587,37690,2022,2,6,2022-02-06,6,0,270
587,37691,2022,2,11,2022-02-11,4,1800,26102
587,37692,2022,2,15,2022-02-15,3,352,1020
587,37693,2022,2,21,2022-02-21,7,420,0
588,37694,2021,2,24,2021-02-24,9,289,5143
588,37695,2021,3,7,2021-03-07,6,89,0
588,37696,2021,3,11,2021-03-11,8,64,0
588,37697,2021,3,17,2021-03-17,1,113,0
588,37698,2021,3,17,2021-03-17,3,5822,41698
588,37699,2021,3,17,2021-03-17,6,453,3052
588,37700,2021,3,19,2021-03-19,2,2703,1395
588,37701,2021,3,19,2021-03-19,5,213,0
588,37702,2021,3,21,2021-03-21,5,1145,425
588,37703,2021,3,24,2021-03-24,1,495,0
588,37704,2021,4,6,2021-04-06,2,215,1063
588,37705,2021,4,11,2021-04-11,10,492,0
588,37706,2021,4,16,2021-04-16,7,4228,0
588,37707,2021,4,24,2021-04-24,7,441,3424
588,37708,2021,4,30,2021-04-30,1,39,0
588,37709,2021,5,1,2021-05-01,1,56,0
588,37710,2021,5,2,2021-05-02,9,56,0
588,37711,2021,5,3,2021-05-03,1,162,0
588,37712,2021,5,17,2021-05-17,3,786,8500
588,37713,2021,5,21,2021-05-21,4,39,0
588,37714,2021,5,25,2021-05-25,2,2259,3365
588,37715,2021,5,30,2021-05-30,9,20,0
588,37716,2021,6,5,2021-06-05,10,401,1717
588,37717,2021,6,12,2021-06-12,9,153,0
588,37718,2021,7,2,2021-07-02,2,130,0
588,37719,2021,7,11,2021-07-11,10,119,0
588,37720,2021,7,12,2021-07-12,6,1700,0
588,37721,2021,7,15,2021-07-15,3,231,21403
588,37722,2021,7,17,2021-07-17,7,228,0
588,37723,2021,7,28,2021-07-28,6,527,0
588,37724,2021,7,30,2021-07-30,2,1232,0
588,37725,2021,8,5,2021-08-05,8,46,0
588,37726,2021,8,6,2021-08-06,5,155,4149
588,37727,2021,8,7,2021-08-07,8,43,0
588,37728,2021,8,16,2021-08-16,8,6,0
588,37729,2021,8,19,2021-08-19,8,104,0
588,37730,2021,8,24,2021-08-24,1,190,0
588,37731,2021,8,29,2021-08-29,8,103,0
588,37732,2021,9,6,2021-09-06,6,110,0
588,37733,2021,9,6,2021-09-06,7,707,0
588,37734,2021,9,24,2021-09-24,10,283,0
588,37735,2021,10,1,2021-10-01,7,47,0
588,37736,2021,11,14,2021-11-14,2,131,0
588,37737,2021,11,20,2021-11-20,3,61,0
588,37738,2021,11,27,2021-11-27,6,13,0
588,37739,2021,12,9,2021-12-09,7,964,0
588,37740,2021,12,17,2021-12-17,6,451,0
588,37741,2022,1,18,2022-01-18,2,1330,11341
588,37742,2022,2,9,2022-02-09,3,690,125
588,37743,2022,2,17,2022-02-17,1,410,0
588,37744,2022,2,19,2022-02-19,3,553,0
589,37745,2021,3,5,2021-03-05,1,117,0
589,37746,2021,3,5,2021-03-05,4,813,10014
589,37747,2021,3,5,2021-03-05,6,94,0
589,37748,2021,3,5,2021-03-05,8,83,0
589,37749,2021,3,9,2021-03-09,9,42,0
589,37750,2021,3,11,2021-03-11,4,166,0
589,37751,2021,3,11,2021-03-11,4,564,0
589,37752,2021,3,12,2021-03-12,2,118,0
589,37753,2021,3,14,2021-03-14,4,164,2212
589,37754,2021,3,14,2021-03-14,4,396,1817
589,37755,2021,3,15,2021-03-15,1,144,0
589,37756,2021,3,17,2021-03-17,3,321,0
589,37757,2021,3,22,2021-03-22,4,687,673
589,37758,2021,3,25,2021-03-25,4,6202,0
589,37759,2021,3,26,2021-03-26,4,25,0
589,37760,2021,3,27,2021-03-27,3,656,0
589,37761,2021,3,29,2021-03-29,9,11,0
589,37762,2021,3,30,2021-03-30,4,345,3174
589,37763,2021,3,30,2021-03-30,8,36,0
589,37764,2021,4,6,2021-04-06,9,2431,110
589,37765,2021,4,22,2021-04-22,9,281,0
589,37766,2021,5,5,2021-05-05,7,612,0
589,37767,2021,5,7,2021-05-07,7,231,0
589,37768,2021,5,15,2021-05-15,5,0,6414
589,37769,2021,5,20,2021-05-20,9,28,0
589,37770,2021,5,28,2021-05-28,7,45,0
589,37771,2021,6,4,2021-06-04,1,135,0
589,37772,2021,6,7,2021-06-07,5,1172,0
589,37773,2021,6,8,2021-06-08,1,158,0
589,37774,2021,6,20,2021-06-20,5,345,0
589,37775,2021,6,24,2021-06-24,1,105,0
589,37776,2021,6,24,2021-06-24,5,440,0
589,37777,2021,6,26,2021-06-26,1,373,0
589,37778,2021,6,27,2021-06-27,7,130,0
589,37779,2021,6,28,2021-06-28,2,933,1492
589,37780,2021,6,29,2021-06-29,1,485,498
589,37781,2021,7,2,2021-07-02,6,34,0
589,37782,2021,7,4,2021-07-04,6,200,0
589,37783,2021,7,6,2021-07-06,6,898,5973
589,37784,2021,7,8,2021-07-08,7,183,0
589,37785,2021,7,12,2021-07-12,7,177,0
589,37786,2021,7,19,2021-07-19,5,197,0
589,37787,2021,7,21,2021-07-21,4,116,0
589,37788,2021,7,26,2021-07-26,6,874,0
589,37789,2021,7,31,2021-07-31,7,312,0
589,37790,2021,8,13,2021-08-13,4,73,0
589,37791,2021,8,14,2021-08-14,3,112,0
589,37792,2021,8,26,2021-08-26,6,51,0
589,37793,2021,8,29,2021-08-29,3,514,0
589,37794,2021,9,3,2021-09-03,3,20,0
589,37795,2021,9,8,2021-09-08,2,138,0
589,37796,2021,9,11,2021-09-11,6,322,0
589,37797,2021,9,16,2021-09-16,7,119,0
589,37798,2021,9,19,2021-09-19,2,3105,8870
589,37799,2021,9,21,2021-09-21,4,1394,24422
589,37800,2021,9,23,2021-09-23,7,1579,52844
589,37801,2021,9,24,2021-09-24,3,159,11925
589,37802,2021,9,29,2021-09-29,7,1396,0
589,37803,2021,10,4,2021-10-04,2,156,0
589,37804,2021,10,7,2021-10-07,8,205,0
589,37805,2021,10,8,2021-10-08,9,137,0
589,37806,2021,10,9,2021-10-09,7,150,0
589,37807,2021,10,10,2021-10-10,2,1004,0
589,37808,2021,10,12,2021-10-12,8,48,0
589,37809,2021,10,15,2021-10-15,7,329,0
589,37810,2021,10,20,2021-10-20,4,0,4218
589,37811,2021,10,21,2021-10-21,8,87,0
589,37812,2021,10,24,2021-10-24,7,77,0
589,37813,2021,10,24,2021-10-24,8,111,0
589,37814,2021,10,28,2021-10-28,7,66,0
589,37815,2021,11,3,2021-11-03,7,22,0
589,37816,2021,11,4,2021-11-04,7,113,1110
589,37817,2021,11,13,2021-11-13,10,73,0
589,37818,2021,11,14,2021-11-14,1,139,8
589,37819,2022,1,15,2022-01-15,7,37,0
589,37820,2022,1,18,2022-01-18,7,167,0
589,37821,2022,2,6,2022-02-06,8,14,0
589,37822,2022,2,10,2022-02-10,3,154,0
590,37823,2021,2,28,2021-02-28,4,1551,0
590,37824,2021,3,2,2021-03-02,3,508,0
590,37825,2021,3,7,2021-03-07,4,687,1969
590,37826,2021,3,7,2021-03-07,6,4961,1732
590,37827,2021,3,12,2021-03-12,3,73,0
590,37828,2021,3,13,2021-03-13,4,204,0
590,37829,2021,3,17,2021-03-17,1,107,0
590,37830,2021,3,17,2021-03-17,3,21,0
590,37831,2021,3,17,2021-03-17,4,91,21046
590,37832,2021,3,18,2021-03-18,4,626,0
590,37833,2021,3,23,2021-03-23,4,63,0
590,37834,2021,3,24,2021-03-24,6,598,0
590,37835,2021,3,25,2021-03-25,4,0,11949
590,37836,2021,3,27,2021-03-27,6,103,0
590,37837,2021,3,28,2021-03-28,4,70,0
590,37838,2021,3,31,2021-03-31,6,243,16594
590,37839,2021,4,2,2021-04-02,8,9,0
590,37840,2021,4,6,2021-04-06,7,22,0
590,37841,2021,4,8,2021-04-08,8,202,14
590,37842,2021,4,13,2021-04-13,6,47,0
590,37843,2021,4,18,2021-04-18,4,113,1106
590,37844,2021,4,27,2021-04-27,6,1034,9064
590,37845,2021,5,5,2021-05-05,2,187,0
590,37846,2021,5,7,2021-05-07,8,117,0
590,37847,2021,5,10,2021-05-10,9,373,0
590,37848,2021,5,15,2021-05-15,3,130,0
590,37849,2021,5,20,2021-05-20,1,672,0
590,37850,2021,5,21,2021-05-21,9,19,0
590,37851,2021,5,22,2021-05-22,8,11,0
590,37852,2021,5,27,2021-05-27,1,267,0
590,37853,2021,6,11,2021-06-11,6,784,886
590,37854,2021,6,11,2021-06-11,6,1217,3931
590,37855,2021,6,22,2021-06-22,6,1900,1481
590,37856,2021,6,26,2021-06-26,6,273,0
590,37857,2021,7,4,2021-07-04,9,29,0
590,37858,2021,7,5,2021-07-05,9,185,0
590,37859,2021,7,8,2021-07-08,4,99,683
590,37860,2021,7,8,2021-07-08,9,27,0
590,37861,2021,7,13,2021-07-13,7,870,0
590,37862,2021,7,13,2021-07-13,10,98,0
590,37863,2021,7,14,2021-07-14,1,486,47247
590,37864,2021,7,23,2021-07-23,8,90,0
590,37865,2021,7,26,2021-07-26,10,108,0
590,37866,2021,7,28,2021-07-28,1,1128,0
590,37867,2021,7,28,2021-07-28,7,15,0
590,37868,2021,8,2,2021-08-02,4,1935,0
590,37869,2021,8,2,2021-08-02,9,112,0
590,37870,2021,8,5,2021-08-05,10,13,0
590,37871,2021,8,9,2021-08-09,5,50,0
590,37872,2021,8,11,2021-08-11,2,0,6461
590,37873,2021,8,13,2021-08-13,8,133,0
590,37874,2021,8,19,2021-08-19,6,154,0
590,37875,2021,8,20,2021-08-20,2,79,0
590,37876,2021,8,24,2021-08-24,2,752,8612
590,37877,2021,8,28,2021-08-28,9,109,0
590,37878,2021,8,29,2021-08-29,4,191,0
590,37879,2021,8,30,2021-08-30,9,26,0
590,37880,2021,9,2,2021-09-02,5,601,7053
590,37881,2021,9,2,2021-09-02,8,549,0
590,37882,2021,9,8,2021-09-08,7,280,0
590,37883,2021,9,10,2021-09-10,7,158,0
590,37884,2021,9,13,2021-09-13,7,1567,0
590,37885,2021,9,17,2021-09-17,4,110,6079
590,37886,2021,9,17,2021-09-17,10,102,87449
590,37887,2021,9,18,2021-09-18,5,163,0
590,37888,2021,10,5,2021-10-05,8,97,0
590,37889,2021,10,6,2021-10-06,8,524,0
590,37890,2021,10,7,2021-10-07,8,326,0
590,37891,2021,10,16,2021-10-16,8,337,0
590,37892,2021,10,26,2021-10-26,3,32,0
590,37893,2021,11,4,2021-11-04,2,475,0
590,37894,2021,11,11,2021-11-11,4,382,816
590,37895,2021,11,25,2021-11-25,4,60,0
590,37896,2021,12,23,2021-12-23,7,13,0
590,37897,2021,12,30,2021-12-30,5,307,0
590,37898,2022,1,12,2022-01-12,8,397,0
590,37899,2022,1,12,2022-01-12,8,872,0
590,37900,2022,1,15,2022-01-15,6,327,2251
590,37901,2022,2,2,2022-02-02,6,354,0
590,37902,2022,2,4,2022-02-04,6,139,0
590,37903,2022,2,12,2022-02-12,6,226,0
590,37904,2022,2,15,2022-02-15,7,1111,0
590,37905,2022,2,19,2022-02-19,8,599,0
590,37906,2022,2,22,2022-02-22,9,64,4342
591,37907,2021,2,24,2021-02-24,1,737,0
591,37908,2021,2,28,2021-02-28,9,125,0
591,37909,2021,3,10,2021-03-10,4,955,0
591,37910,2021,3,14,2021-03-14,5,1627,11058
591,37911,2021,3,17,2021-03-17,10,47,0
591,37912,2021,3,25,2021-03-25,7,226,0
591,37913,2021,3,29,2021-03-29,5,3144,4224
591,37914,2021,3,29,2021-03-29,10,44,0
591,37915,2021,4,2,2021-04-02,5,112,0
591,37916,2021,4,13,2021-04-13,4,1544,14637
591,37917,2021,4,15,2021-04-15,4,0,401
591,37918,2021,4,22,2021-04-22,1,177,0
591,37919,2021,5,1,2021-05-01,2,941,1970
591,37920,2021,5,7,2021-05-07,10,124,0
591,37921,2021,5,12,2021-05-12,5,0,12065
591,37922,2021,5,13,2021-05-13,6,200,0
591,37923,2021,5,14,2021-05-14,5,491,0
591,37924,2021,5,15,2021-05-15,4,0,373
591,37925,2021,5,16,2021-05-16,10,1313,0
591,37926,2021,5,17,2021-05-17,5,1238,8413
591,37927,2021,5,17,2021-05-17,10,340,0
591,37928,2021,5,19,2021-05-19,5,0,628
591,37929,2021,5,23,2021-05-23,4,728,3955
591,37930,2021,5,24,2021-05-24,8,384,0
591,37931,2021,5,26,2021-05-26,3,584,0
591,37932,2021,5,26,2021-05-26,4,407,46110
591,37933,2021,5,28,2021-05-28,9,50,0
591,37934,2021,6,1,2021-06-01,3,217,0
591,37935,2021,6,2,2021-06-02,3,1248,97
591,37936,2021,6,2,2021-06-02,9,1129,468
591,37937,2021,6,11,2021-06-11,2,2054,578
591,37938,2021,6,26,2021-06-26,6,236,0
591,37939,2021,7,4,2021-07-04,9,97,0
591,37940,2021,7,10,2021-07-10,5,523,0
591,37941,2021,7,26,2021-07-26,4,46,0
591,37942,2021,7,31,2021-07-31,9,78,0
591,37943,2021,8,5,2021-08-05,5,243,0
591,37944,2021,8,24,2021-08-24,5,6386,16718
591,37945,2021,9,3,2021-09-03,8,143,0
591,37946,2021,9,6,2021-09-06,1,3988,1631
591,37947,2021,9,10,2021-09-10,8,41,0
591,37948,2021,9,10,2021-09-10,9,105,0
591,37949,2021,9,15,2021-09-15,6,277,7433
591,37950,2021,9,21,2021-09-21,9,21,0
591,37951,2021,9,22,2021-09-22,5,223,0
591,37952,2021,10,2,2021-10-02,9,764,15181
591,37953,2021,10,9,2021-10-09,3,86,0
591,37954,2021,10,10,2021-10-10,7,20,0
591,37955,2021,10,14,2021-10-14,1,4,0
591,37956,2021,10,15,2021-10-15,5,215,0
591,37957,2021,10,21,2021-10-21,9,169,0
591,37958,2021,10,22,2021-10-22,1,150,0
591,37959,2021,10,25,2021-10-25,5,860,0
591,37960,2021,11,6,2021-11-06,6,165,40026
591,37961,2021,11,11,2021-11-11,1,80,0
591,37962,2021,11,13,2021-11-13,10,6,0
591,37963,2021,12,1,2021-12-01,2,58,0
591,37964,2021,12,5,2021-12-05,10,35,0
591,37965,2021,12,10,2021-12-10,3,71,0
591,37966,2021,12,20,2021-12-20,2,1793,0
591,37967,2021,12,28,2021-12-28,3,419,0
591,37968,2021,12,29,2021-12-29,3,218,0
591,37969,2021,12,31,2021-12-31,3,55,0
591,37970,2022,1,3,2022-01-03,6,197,768
591,37971,2022,2,6,2022-02-06,6,24,0
591,37972,2022,2,6,2022-02-06,7,3222,0
591,37973,2022,2,19,2022-02-19,4,45,0
592,37974,2021,2,27,2021-02-27,7,61,0
592,37975,2021,2,27,2021-02-27,7,231,0
592,37976,2021,3,5,2021-03-05,3,202,0
592,37977,2021,3,7,2021-03-07,10,376,2154
592,37978,2021,3,8,2021-03-08,6,362,22066
592,37979,2021,3,15,2021-03-15,3,1019,0
592,37980,2021,3,17,2021-03-17,10,34,0
592,37981,2021,3,17,2021-03-17,10,684,0
592,37982,2021,3,17,2021-03-17,10,708,0
592,37983,2021,4,2,2021-04-02,3,100,0
592,37984,2021,4,3,2021-04-03,9,490,0
592,37985,2021,4,14,2021-04-14,3,124,0
592,37986,2021,4,18,2021-04-18,2,488,0
592,37987,2021,4,19,2021-04-19,9,59,0
592,37988,2021,4,20,2021-04-20,9,91,0
592,37989,2021,5,4,2021-05-04,9,1042,930
592,37990,2021,5,6,2021-05-06,4,297,0
592,37991,2021,5,7,2021-05-07,4,139,0
592,37992,2021,5,16,2021-05-16,6,49,0
592,37993,2021,5,18,2021-05-18,3,25,0
592,37994,2021,5,21,2021-05-21,6,0,7075
592,37995,2021,5,25,2021-05-25,3,233,0
592,37996,2021,5,26,2021-05-26,4,0,11746
592,37997,2021,5,27,2021-05-27,4,0,18782
592,37998,2021,5,29,2021-05-29,4,431,1269
592,37999,2021,5,30,2021-05-30,6,33,0
592,38000,2021,6,7,2021-06-07,5,269,0
592,38001,2021,6,8,2021-06-08,7,314,0
592,38002,2021,6,13,2021-06-13,6,299,0
592,38003,2021,6,24,2021-06-24,7,334,0
592,38004,2021,7,1,2021-07-01,9,260,0
592,38005,2021,7,7,2021-07-07,5,164,0
592,38006,2021,7,12,2021-07-12,7,490,0
592,38007,2021,7,13,2021-07-13,2,264,0
592,38008,2021,7,28,2021-07-28,1,441,0
592,38009,2021,8,6,2021-08-06,7,1148,0
592,38010,2021,8,8,2021-08-08,10,21,0
592,38011,2021,8,15,2021-08-15,7,1335,2567
592,38012,2021,9,2,2021-09-02,1,13111,157249
592,38013,2021,9,14,2021-09-14,4,411,0
592,38014,2021,9,30,2021-09-30,6,115,0
592,38015,2021,10,1,2021-10-01,10,117,0
592,38016,2021,10,2,2021-10-02,6,565,99901
592,38017,2021,10,13,2021-10-13,7,313,0
592,38018,2021,10,19,2021-10-19,4,303,98047
592,38019,2021,10,21,2021-10-21,4,30,0
592,38020,2021,10,26,2021-10-26,4,1968,10365
592,38021,2021,10,27,2021-10-27,10,42,0
592,38022,2021,10,28,2021-10-28,1,97,0
592,38023,2021,12,5,2021-12-05,2,42,0
592,38024,2021,12,18,2021-12-18,9,12,0
592,38025,2021,12,24,2021-12-24,6,80,0
592,38026,2021,12,27,2021-12-27,6,96,0
592,38027,2021,12,28,2021-12-28,6,206,0
592,38028,2022,2,2,2022-02-02,4,66,3895
592,38029,2022,2,12,2022-02-12,3,1362,0
592,38030,2022,2,12,2022-02-12,6,131,0
592,38031,2022,2,14,2022-02-14,6,413,0
592,38032,2022,2,18,2022-02-18,6,157,0
592,38033,2022,2,19,2022-02-19,4,46,0
593,38034,2021,2,23,2021-02-23,10,76,0
593,38035,2021,2,27,2021-02-27,3,164,0
593,38036,2021,3,5,2021-03-05,1,128,0
593,38037,2021,3,10,2021-03-10,2,1049,0
593,38038,2021,3,14,2021-03-14,4,763,0
593,38039,2021,3,16,2021-03-16,4,2436,3134
593,38040,2021,3,24,2021-03-24,1,847,0
593,38041,2021,3,27,2021-03-27,4,2165,5327
593,38042,2021,3,29,2021-03-29,3,1306,32773
593,38043,2021,4,6,2021-04-06,5,280,0
593,38044,2021,4,12,2021-04-12,6,0,585
593,38045,2021,4,23,2021-04-23,4,413,310
593,38046,2021,4,24,2021-04-24,4,353,0
593,38047,2021,4,30,2021-04-30,5,132,0
593,38048,2021,5,8,2021-05-08,10,372,0
593,38049,2021,5,15,2021-05-15,10,11,0
593,38050,2021,5,30,2021-05-30,7,215,0
593,38051,2021,6,12,2021-06-12,6,346,0
593,38052,2021,6,12,2021-06-12,6,411,0
593,38053,2021,6,14,2021-06-14,4,325,0
593,38054,2021,6,14,2021-06-14,6,57,0
593,38055,2021,6,18,2021-06-18,6,13,0
593,38056,2021,6,20,2021-06-20,8,71,0
593,38057,2021,6,22,2021-06-22,5,574,0
593,38058,2021,7,1,2021-07-01,7,44,0
593,38059,2021,8,1,2021-08-01,5,62,0
593,38060,2021,8,8,2021-08-08,3,180,4951
593,38061,2021,8,16,2021-08-16,4,150,0
593,38062,2021,8,18,2021-08-18,4,73,0
593,38063,2021,8,25,2021-08-25,5,492,0
593,38064,2021,9,2,2021-09-02,4,8621,22423
593,38065,2021,9,4,2021-09-04,4,408,49817
593,38066,2021,9,8,2021-09-08,3,139,0
593,38067,2021,9,9,2021-09-09,3,360,0
593,38068,2021,9,10,2021-09-10,4,54,0
593,38069,2021,9,11,2021-09-11,4,430,0
593,38070,2021,9,11,2021-09-11,9,114,0
593,38071,2021,9,14,2021-09-14,4,3258,128563
593,38072,2021,9,20,2021-09-20,4,174,0
593,38073,2021,9,21,2021-09-21,4,84,0
593,38074,2021,9,21,2021-09-21,9,157,0
593,38075,2021,9,22,2021-09-22,7,119,0
593,38076,2021,9,25,2021-09-25,1,82,3163
593,38077,2021,9,25,2021-09-25,4,91,0
593,38078,2021,10,1,2021-10-01,6,146,116947
593,38079,2021,10,7,2021-10-07,3,148,0
593,38080,2021,10,12,2021-10-12,7,223,0
593,38081,2021,10,18,2021-10-18,8,117,0
593,38082,2021,10,25,2021-10-25,7,44,0
593,38083,2021,10,26,2021-10-26,7,103,0
593,38084,2021,11,6,2021-11-06,3,0,805
593,38085,2021,11,7,2021-11-07,2,803,0
593,38086,2021,11,7,2021-11-07,9,30,0
593,38087,2021,11,14,2021-11-14,3,1587,0
593,38088,2021,11,15,2021-11-15,3,26,0
593,38089,2021,11,16,2021-11-16,7,297,11823
593,38090,2021,12,22,2021-12-22,3,337,0
593,38091,2021,12,30,2021-12-30,3,16,0
593,38092,2022,2,20,2022-02-20,8,31,0
593,38093,2022,2,20,2022-02-20,8,835,0
593,38094,2022,2,22,2022-02-22,8,9,0
594,38095,2021,3,6,2021-03-06,9,133,0
594,38096,2021,3,16,2021-03-16,8,39,0
594,38097,2021,3,19,2021-03-19,10,19,0
594,38098,2021,3,27,2021-03-27,9,37,0
594,38099,2021,3,29,2021-03-29,6,1635,35124
594,38100,2021,3,30,2021-03-30,9,15,0
594,38101,2021,4,1,2021-04-01,1,202,389
594,38102,2021,4,8,2021-04-08,1,653,0
594,38103,2021,4,9,2021-04-09,4,153,0
594,38104,2021,4,13,2021-04-13,4,992,1699
594,38105,2021,4,14,2021-04-14,3,20,0
594,38106,2021,4,14,2021-04-14,3,205,0
594,38107,2021,4,16,2021-04-16,5,0,2305
594,38108,2021,4,18,2021-04-18,4,0,50
594,38109,2021,4,18,2021-04-18,8,586,209
594,38110,2021,4,19,2021-04-19,5,418,0
594,38111,2021,4,23,2021-04-23,4,291,1163
594,38112,2021,4,26,2021-04-26,3,442,0
594,38113,2021,5,12,2021-05-12,1,100,3050
594,38114,2021,5,20,2021-05-20,2,634,648
594,38115,2021,6,19,2021-06-19,8,68,0
594,38116,2021,6,21,2021-06-21,10,88,0
594,38117,2021,6,27,2021-06-27,7,27,0
594,38118,2021,6,27,2021-06-27,10,18,0
594,38119,2021,6,27,2021-06-27,10,102,0
594,38120,2021,6,29,2021-06-29,4,243,7259
594,38121,2021,7,11,2021-07-11,3,0,1646
594,38122,2021,7,17,2021-07-17,9,138,0
594,38123,2021,7,19,2021-07-19,5,103,0
594,38124,2021,7,19,2021-07-19,9,109,2100
594,38125,2021,7,26,2021-07-26,3,167,0
594,38126,2021,7,31,2021-07-31,3,22,0
594,38127,2021,8,3,2021-08-03,7,365,31489
594,38128,2021,8,6,2021-08-06,3,148,0
594,38129,2021,8,10,2021-08-10,4,330,0
594,38130,2021,8,13,2021-08-13,8,44,0
594,38131,2021,8,15,2021-08-15,9,340,2728
594,38132,2021,8,18,2021-08-18,10,7,0
594,38133,2021,8,20,2021-08-20,3,279,0
594,38134,2021,8,24,2021-08-24,4,372,95026
594,38135,2021,8,25,2021-08-25,4,851,11760
594,38136,2021,8,27,2021-08-27,4,611,0
594,38137,2021,8,28,2021-08-28,9,74,0
594,38138,2021,8,30,2021-08-30,9,84,0
594,38139,2021,9,1,2021-09-01,2,26,0
594,38140,2021,9,19,2021-09-19,6,338,8782
594,38141,2021,9,20,2021-09-20,10,510,0
594,38142,2021,10,9,2021-10-09,5,426,0
594,38143,2021,10,11,2021-10-11,2,651,0
594,38144,2021,10,14,2021-10-14,4,52,0
594,38145,2021,10,21,2021-10-21,6,170,0
594,38146,2021,10,24,2021-10-24,4,332,0
594,38147,2021,10,28,2021-10-28,9,213,1733
594,38148,2021,11,1,2021-11-01,6,0,75
594,38149,2021,11,4,2021-11-04,6,595,3546
594,38150,2021,11,11,2021-11-11,6,116,2427
594,38151,2021,11,21,2021-11-21,4,739,7890
594,38152,2021,11,29,2021-11-29,6,25,0
594,38153,2021,12,15,2021-12-15,6,789,45974
594,38154,2021,12,30,2021-12-30,3,69,0
594,38155,2022,2,1,2022-02-01,6,291,0
594,38156,2022,2,2,2022-02-02,6,59,0
