disaster_number,region,state,area_declarations,ih_program_declarations,ia_program_declarations,ia_or_ih_program_declarations,pa_program_declarations,hm_program_declarations,ih_declared,ia_declared,ia_or_ih_declared,pa_declared,hm_declared,min_declaration_date,max_close_out_date,square_miles_in_declared_area,censored_sqaure_miles,pa_projects,pa_applicants,pa_amount,pa_federal_share_obligated,pa_total_obligated,ia_registrations,ia_valid_call_center_registrations,ia_valid_web_registrations,ia_valid_mobile_registrations,ia_ihp_referrals,ia_ihp_eligible,ia_ihp_amount,ia_ha_referrals,ia_ha_eligible,ia_ha_amount,ia_ona_referrals,ia_ona_eligible,ia_ona_amount,ia_amount,hm_number_of_properties,hm_projects,hm_number_of_final_properties,hm_project_amount,total_amount,right_censored_total_amount,log_total_amount,scaled_log_total_amount,year,month,nonzero_pa_projects,nonzero_ia_registrations
4454,6,TX,3,3,0,3,0,3,TRUE,FALSE,TRUE,FALSE,TRUE,2019-07-17,NA,3643.6400000000003,FALSE,0,0,0,0,0,5791,3445,1172,1174,5466,2398,12852285.41,5319,1952,10989586.26,3077,1249,1862699.15,25704570.82,NA,NA,NA,NA,25704570.82,TRUE,17.06217938696978,0.27004367362511106,2019,7,0,1
4455,3,WV,5,0,0,0,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,2019-08-02,NA,3290.84,FALSE,54,12,6088920,4684339.71,4684339.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6088920,TRUE,15.621981284058021,-0.517864696111489,2019,8,1,0
4456,6,OK,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2019-08-07,NA,NA,TRUE,3,1,667948.8500000001,500961.65,500961.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,667948.8500000001,TRUE,13.411966877730721,-1.7269267303297295,2019,8,1,0
4457,1,NH,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2019-08-15,NA,1749.55,FALSE,31,11,3035629.96,2315606.67,2315606.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34809,3070438.96,FALSE,14.937331093055539,-0.8924254004631941,2019,8,1,0
4458,6,LA,26,0,0,0,26,26,FALSE,FALSE,FALSE,TRUE,TRUE,2019-08-27,NA,23673.39,FALSE,369,145,49726119.07,37512589.7,37512589.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,49726119.07,TRUE,17.722040887629554,0.6310428987911801,2019,8,1,0
4459,5,WI,20,0,0,0,20,20,FALSE,FALSE,FALSE,TRUE,TRUE,2019-08-27,NA,NA,TRUE,426,150,23369757.52,17858660.47,17858660.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,13,1976104.25,25345861.77,FALSE,17.048126030888767,0.2623553168242424,2019,8,1,0
4460,6,AR,3,0,0,0,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,2019-09-13,NA,2612.6800000000003,FALSE,54,9,7335646.41,5619655.92,5619655.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,212725,7548371.41,FALSE,15.836842390672278,-0.4003177670536241,2019,9,1,0
4461,5,IL,28,0,0,0,28,28,FALSE,FALSE,FALSE,TRUE,TRUE,2019-09-19,NA,16252.34,FALSE,834,317,67351112.94,48820942.55,48820942.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,67351112.94,TRUE,18.02542998540572,0.7970220157900048,2019,9,1,0
4462,6,LA,14,0,0,0,14,14,FALSE,FALSE,FALSE,TRUE,TRUE,2019-09-19,NA,11150.81,FALSE,75,29,19522711.12,14793969.76,14793969.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,19522711.12,TRUE,16.78708901864925,0.11954631968785921,2019,9,1,0
4463,8,SD,27,0,0,0,27,27,FALSE,FALSE,FALSE,TRUE,TRUE,2019-09-23,NA,NA,TRUE,140,59,7731364.12,5855731.97,5855731.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,489814,8221178.12,FALSE,15.92222408036349,-0.3536068681891216,2019,9,1,0
4464,4,SC,12,0,0,0,12,12,FALSE,FALSE,FALSE,TRUE,TRUE,2019-09-30,NA,10458.94,FALSE,270,93,51663876.089999996,40021537.480000004,40021537.480000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141016,51804892.089999996,FALSE,17.76299514466225,0.653448289985048,2019,9,1,0
4465,4,NC,28,0,0,0,28,26,FALSE,FALSE,FALSE,TRUE,TRUE,2019-10-04,NA,19856.12,FALSE,457,151,44480477.49,33983824.17,33983824.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,727281,45207758.49,FALSE,17.626779278081475,0.5789268605005021,2019,10,1,0
4466,6,TX,7,7,0,7,0,7,TRUE,FALSE,TRUE,FALSE,TRUE,2019-10-04,NA,7021.97,FALSE,0,0,0,0,0,25819,8105,6735,10979,22932,11212,68845663.44,21370,9677,56994204.28,12162,4767,11851459.16,137691326.88,NA,NA,NA,NA,137691326.88,TRUE,18.740524976094292,1.1882385624450202,2019,10,0,1
4467,8,SD,8,0,0,0,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,2019-10-07,NA,NA,TRUE,35,16,2275247.33,1736254.67,1736254.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15816,2291063.33,FALSE,14.64452660400425,-1.0526138545054045,2019,10,1,0
4468,4,FL,14,0,0,0,14,14,FALSE,FALSE,FALSE,TRUE,TRUE,2019-10-21,NA,14468.1,FALSE,247,130,35495657.39,27240577.34,27240577.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010657,36506314.39,FALSE,17.41299580057677,0.46196948436120455,2019,10,1,0
4469,8,SD,25,14,0,14,25,25,TRUE,FALSE,TRUE,TRUE,TRUE,2019-11-18,NA,NA,TRUE,291,167,13570486.4,10225610.07,10225610.07,1971,1065,643,263,1721,1317,4821213.15,1700,1022,4366728.68,755,528,454484.47,9642426.3,0,2,0,45163,23258075.700000003,FALSE,16.96216297162388,0.21532636035913433,2019,11,1,1
4470,4,MS,19,0,0,0,19,19,FALSE,FALSE,FALSE,TRUE,TRUE,2019-12-06,NA,9785.17,FALSE,121,37,18070599.97,13743965.17,13743965.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,18070599.97,TRUE,16.709796864562875,0.0772610708762535,2019,12,1,0
4471,4,TN,10,0,0,0,10,10,FALSE,FALSE,FALSE,TRUE,TRUE,2019-12-06,NA,4932.91,FALSE,72,31,8567226.709999999,6594124.01,6594124.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8567226.709999999,TRUE,15.963454633768677,-0.3310503198565418,2019,12,1,0
4472,2,NY,18,0,0,0,18,2,FALSE,FALSE,FALSE,TRUE,TRUE,2019-12-19,NA,19944.65,FALSE,262,121,17021723.2,12767265.61,12767265.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,17021723.2,TRUE,16.65000092157793,0.04454770744459994,2019,12,1,0
4473,2,PR,33,33,0,33,14,33,TRUE,FALSE,TRUE,TRUE,TRUE,2020-01-16,NA,NA,TRUE,57,27,325072724.65,243905538.99,243905538.99,37333,25213,5553,6567,34845,11549,36214898.69,34055,9893,34464748.38,14682,3668,1750150.31,72429797.38,NA,NA,NA,NA,397502522.03,TRUE,19.80071183676809,1.7682491174657535,2020,1,1,1
4474,1,VT,8,0,0,0,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,2020-01-17,NA,5366.87,FALSE,117,50,5503465.29,4257319.89,4257319.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5503465.29,TRUE,15.520888504530083,-0.5731708702752804,2020,1,1,0
4475,8,ND,18,0,0,0,18,18,FALSE,FALSE,FALSE,TRUE,TRUE,2020-01-21,NA,21820.28,FALSE,201,37,12031962.05,9216456.56,9216456.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,570900,12602862.05,FALSE,16.34943449295317,-0.11988717432374411,2020,1,1,0
4476,4,TN,6,3,0,3,6,6,TRUE,FALSE,TRUE,TRUE,TRUE,2020-03-05,NA,2873.38,FALSE,80,34,20667667.86,15698944.15,15698944.15,5422,1894,1767,1761,4182,734,2387108.7199999997,3866,662,1770448.57,1686,266,616660.15,4774217.44,NA,NA,NA,NA,25441885.3,TRUE,17.051907401394757,0.26442404158142774,2020,3,1,1
4477,5,WI,3,0,0,0,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,2020-03-11,NA,2735.68,FALSE,44,16,5223397.62,4113172.14,4113172.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5223397.62,TRUE,15.468658633182486,-0.6017449620629566,2020,3,1,0
4478,4,MS,13,0,0,0,13,13,FALSE,FALSE,FALSE,TRUE,TRUE,2020-03-12,NA,7299.46,FALSE,89,29,6184041.62,4772201.81,4772201.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6184041.62,TRUE,15.637482599498416,-0.5093841848868731,2020,3,1,0
4479,4,SC,10,0,0,0,10,10,FALSE,FALSE,FALSE,TRUE,TRUE,2020-03-17,NA,6306.07,FALSE,96,25,6273981.06,4883374.26,4883374.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36131,6310112.06,FALSE,15.657663993472225,-0.4983432807273914,2020,3,1,0
4480,2,NY,64,64,0,64,64,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-20,NA,NA,TRUE,90,78,1313250247.97,1101637686.1,1101637686.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1313250247.97,TRUE,20.995771006619954,2.4220460641170902,2020,3,1,NA
4481,10,WA,39,39,0,39,39,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-22,NA,71297.93,FALSE,181,144,623429402.1800001,537014829.36,537014829.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,623429402.1800001,TRUE,20.250746088413738,2.014455353137679,2020,3,1,NA
4482,9,CA,58,58,0,58,58,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-22,NA,163694.78,FALSE,197,104,2071764998.53,1764865896.7,1764865896.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2071764998.53,TRUE,21.451666737213497,2.671459017193201,2020,3,1,NA
4483,7,IA,101,101,0,101,101,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-23,NA,NA,TRUE,208,129,191109790.62,144390569.91,144390569.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,191109790.62,TRUE,19.06835864086517,1.3675908944833468,2020,3,1,NA
4484,6,LA,71,71,0,71,71,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-24,NA,NA,TRUE,57,38,916485266.62,693479210.1,693479210.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,916485266.62,TRUE,20.63605654941378,2.225252282084614,2020,3,1,NA
4485,6,TX,257,257,0,257,257,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-25,NA,NA,TRUE,99,63,6525261531.01,4907711394.26,4907711394.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6525261531.01,TRUE,22.598946870732775,3.299116849684977,2020,3,1,NA
4486,4,FL,70,70,0,70,70,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-25,NA,NA,TRUE,49,20,633617188.13,542935550.17,542935550.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,633617188.13,TRUE,20.26695552582697,2.023323266087144,2020,3,1,NA
4487,4,NC,106,106,0,106,106,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-25,NA,NA,TRUE,82,48,348854453.24,288172718.66,288172718.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,348854453.24,TRUE,19.67016535375464,1.6968293132054804,2020,3,1,NA
4488,2,NJ,23,23,0,23,23,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-25,NA,NA,TRUE,255,143,680754360.85,573375203.67,573375203.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,680754360.85,TRUE,20.338712095446947,2.062580088931766,2020,3,1,NA
4489,5,IL,102,102,0,102,102,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-26,NA,NA,TRUE,227,140,408257639.87,335503677.57,335503677.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,408257639.87,TRUE,19.827409003344588,1.7828546921789448,2020,3,1,NA
4490,7,MO,115,115,0,115,115,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-26,NA,NA,TRUE,150,75,164282046.35999998,123780030.49000001,123780030.49000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,164282046.35999998,TRUE,18.917095303512667,1.2848372446254768,2020,3,1,NA
4491,3,MD,24,24,0,24,24,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-26,NA,NA,TRUE,126,66,792626284.23,649676721.67,649676721.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,792626284.23,TRUE,20.490862400207096,2.145818983869986,2020,3,1,NA
4492,4,SC,47,47,0,47,47,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-27,NA,NA,TRUE,70,58,112242062.95,100240212.02000001,100240212.02000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,112242062.95,TRUE,18.53616837340069,1.0764384723409646,2020,3,1,NA
4493,2,PR,78,78,0,78,78,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-27,NA,NA,TRUE,25,24,156537981.22,137736289.1,137736289.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,156537981.22,TRUE,18.86880923000126,1.2584207388791944,2020,3,1,NA
4494,5,MI,94,94,0,94,94,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-27,NA,NA,TRUE,89,71,332183714.68,256165877.35999998,256165877.35999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,332183714.68,TRUE,19.621198731304855,1.670040490481776,2020,3,1,NA
4495,9,GU,1,1,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-27,NA,NA,TRUE,10,6,20814916.419999998,16223935.08,16223935.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20814916.419999998,TRUE,16.85118042322962,0.15460965854030773,2020,3,1,NA
4496,1,MA,14,14,0,14,14,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-27,NA,NA,TRUE,144,109,606578312.76,509379891.37,509379891.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,606578312.76,TRUE,20.223344400453026,1.999464346521641,2020,3,1,NA
4497,4,KY,120,120,0,120,120,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-28,NA,40407.85,FALSE,4,3,47413353.03,47392492.230000004,47392492.230000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,47413353.03,TRUE,17.674414456486307,0.6049872723863264,2020,3,1,NA
4498,8,CO,66,66,0,66,66,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-28,NA,NA,TRUE,39,19,453513833.73999995,340281901.84999996,340281901.84999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,453513833.73999995,TRUE,19.932536331442307,1.8403681005973933,2020,3,1,NA
4499,10,OR,36,36,0,36,36,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-28,NA,98378.52,FALSE,121,54,163712114.12,127100510.21,127100510.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,163712114.12,TRUE,18.91362004155815,1.2829359867530667,2020,3,1,NA
4500,1,CT,12,12,0,12,12,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-28,NA,NA,TRUE,134,106,20656225.61,15643152.2,15643152.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20656225.61,TRUE,16.843527314259106,0.150422770222524,2020,3,1,NA
4501,4,GA,160,160,0,160,160,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-29,NA,NA,TRUE,13,12,182283651.71,162869401.9,162869401.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,182283651.71,TRUE,19.021074557679146,1.341722560937935,2020,3,1,NA
4502,3,DC,1,1,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-29,NA,NA,TRUE,104,20,199117665.62,149957930.82,149957930.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,199117665.62,TRUE,19.109406492471564,1.3900474897079864,2020,3,1,NA
4503,4,AL,69,69,0,69,69,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-29,NA,NA,TRUE,43,21,53212966.33,52942989.44,52942989.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,53212966.33,TRUE,17.789812652622548,0.6681197014628703,2020,3,1,NA
4504,7,KS,121,121,0,121,121,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-29,NA,NA,TRUE,31,18,50825082.02,38955502.089999996,38955502.089999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,50825082.02,TRUE,17.743900531250134,0.6430019453510196,2020,3,1,NA
4505,1,RI,7,7,0,7,7,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-30,NA,NA,TRUE,91,45,139538228.36,106947243.63,106947243.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,139538228.36,TRUE,18.753849160106963,1.1955280013647556,2020,3,1,NA
4506,3,PA,67,67,0,67,67,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-30,NA,46054.32,FALSE,266,230,195752324.7,185735370.32999998,185735370.32999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,195752324.7,TRUE,19.092360768626737,1.3807220583951658,2020,3,1,NA
4507,5,OH,88,88,0,88,88,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-31,NA,44825.59,FALSE,63,45,134876294.39,101466110.75,101466110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,134876294.39,TRUE,18.71986857845667,1.1769377917007835,2020,3,1,NA
4508,8,MT,64,64,0,64,64,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-03-31,NA,NA,TRUE,22,14,10871577.55,8180174.79,8180174.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10871577.55,TRUE,16.201662377362076,-0.20073083496494926,2020,3,1,NA
4509,8,ND,58,58,0,58,58,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-01,NA,NA,TRUE,80,44,42499253.06,31874439.87,31874439.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,42499253.06,TRUE,17.564997058681378,0.5451268383592273,2020,4,1,NA
4510,9,HI,4,4,0,4,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-01,NA,10878.89,FALSE,6,3,94657609.52,92844451.15,92844451.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,94657609.52,TRUE,18.365776828795806,0.9832200992191644,2020,4,1,NA
4511,9,MP,4,4,0,4,4,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-01,NA,NA,TRUE,11,6,29059192.77,22223778.53,22223778.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,29059192.77,TRUE,17.184845437675172,0.3371522247597831,2020,4,1,NA
4512,3,VA,138,138,0,138,138,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-02,NA,NA,TRUE,120,94,298993551.51,270323784.91,270323784.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,298993551.51,TRUE,19.515932564266205,1.6124511255936007,2020,4,1,NA
4513,2,VI,3,3,0,3,3,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-02,NA,NA,TRUE,27,19,13377190.68,10659443.04,10659443.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13377190.68,TRUE,16.409061626493244,-0.08726616372482504,2020,4,1,NA
4514,4,TN,95,95,0,95,95,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-02,NA,42144.23,FALSE,18,16,72213277.64,71464358.72,71464358.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,72213277.64,TRUE,18.095134487786396,0.8351561868620418,2020,4,1,NA
4515,5,IN,93,93,0,93,93,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-03,NA,NA,TRUE,57,50,13071846.32,11999281.01,11999281.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13071846.32,TRUE,16.385971339586867,-0.09989847470785723,2020,4,1,NA
4516,1,NH,10,10,0,10,10,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-03,NA,NA,TRUE,82,49,2781269.78,2231963.99,2231963.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2781269.78,TRUE,14.83841813678151,-0.946539029668879,2020,4,1,NA
4517,3,WV,55,55,0,55,55,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-03,NA,24230.1,FALSE,40,27,12702931.86,10101614.95,10101614.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12702931.86,TRUE,16.357343379903988,-0.11556035413751262,2020,4,1,NA
4518,6,AR,76,76,0,76,76,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-03,NA,NA,TRUE,6,6,414165.82,388698.08,388698.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,414165.82,TRUE,12.934021704017129,-1.9884025661073204,2020,4,1,NA
4519,10,OR,4,2,0,2,4,4,TRUE,FALSE,TRUE,TRUE,TRUE,2020-04-03,NA,NA,TRUE,18,6,929214.53,804337.06,804337.06,193,53,96,44,142,90,740574.5800000001,139,90,661222.73,51,23,79351.85,1481149.1600000001,NA,NA,NA,NA,2410363.6900000004,TRUE,14.695288202794956,-1.024843030153153,2020,4,1,1
4520,5,WI,83,83,0,83,83,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,7,7,47867033.38,47816788.72,47816788.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,47867033.38,TRUE,17.683937587023003,0.6101972183241712,2020,4,1,NA
4521,7,NE,101,101,0,101,101,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,85,41,133969974.73,111118797.35000001,111118797.35000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,133969974.73,TRUE,18.713126263628833,1.173249183672825,2020,4,1,NA
4522,1,ME,437,436,0,436,437,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,196,82,37701801.25,28610755.25,28610755.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,37701801.25,TRUE,17.44521842979147,0.4795979475579356,2020,4,1,NA
4523,9,NV,44,44,0,44,44,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,36,18,59751908.61,44857993.1,44857993.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,59751908.61,TRUE,17.905711691529316,0.731526133268638,2020,4,1,NA
4524,9,AZ,37,36,0,36,37,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,34,24,112026712.53,89434653.71000001,89434653.71000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,112026712.53,TRUE,18.53424790555378,1.0753878164018043,2020,4,1,NA
4525,8,UT,36,36,0,36,36,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-04,NA,NA,TRUE,19,8,75499875.95,56624906.98,56624906.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,75499875.95,TRUE,18.139641571171545,0.859505270117203,2020,4,1,NA
4526,3,DE,3,3,0,3,3,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-05,NA,2488.7200000000003,FALSE,21,9,38550916.24,29017593.31,29017593.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,38550916.24,TRUE,17.467490425265748,0.49178258494180654,2020,4,1,NA
4527,8,SD,77,77,0,77,77,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-05,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,TRUE,NA,NA,2020,4,NA,NA
4528,4,MS,83,83,0,83,83,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-05,NA,NA,TRUE,21,16,38246963.18,36696924.300000004,36696924.300000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,38246963.18,TRUE,17.459574721098022,0.4874520351698687,2020,4,1,NA
4529,6,NM,69,69,0,69,69,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-05,NA,NA,TRUE,90,51,66269382.61,53518658.339999996,53518658.339999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,66269382.61,TRUE,18.009238547739134,0.7881639502018207,2020,4,1,NA
4530,6,OK,112,112,0,112,112,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-05,NA,NA,TRUE,30,12,2725170.62,2043878,2043878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2725170.62,TRUE,14.818041596963416,-0.9576866948661095,2020,4,1,NA
4531,5,MN,107,107,0,107,107,0,TRUE,FALSE,TRUE,TRUE,FALSE,2020-04-07,NA,NA,TRUE,66,39,46527101.21,39537338.54,39537338.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,46527101.21,TRUE,17.6555455225034,0.5946643932052728,2020,4,1,NA
