simulated_period,simulated_disaster,year,month,day,date,region,pa_projects
61,3837,2021,9,11,2021-09-11,6,188
61,3838,2021,9,12,2021-09-12,8,0
61,3839,2021,9,13,2021-09-13,8,97
61,3840,2021,9,15,2021-09-15,8,66
61,3841,2021,9,16,2021-09-16,6,144
61,3842,2021,9,17,2021-09-17,6,0
61,3843,2021,9,20,2021-09-20,6,2169
61,3844,2021,9,22,2021-09-22,6,98
61,3845,2021,9,24,2021-09-24,4,297
61,3846,2021,9,24,2021-09-24,6,46
61,3847,2021,9,28,2021-09-28,1,458
61,3848,2021,9,28,2021-09-28,7,133
61,3849,2021,10,5,2021-10-05,10,13
61,3850,2021,10,18,2021-10-18,2,50
61,3851,2021,10,24,2021-10-24,5,185
61,3852,2021,10,29,2021-10-29,3,51
61,3853,2021,10,31,2021-10-31,2,343
61,3854,2021,11,1,2021-11-01,4,0
61,3855,2021,11,4,2021-11-04,4,395
61,3856,2021,11,5,2021-11-05,4,937
61,3857,2021,11,10,2021-11-10,1,114
61,3858,2021,11,14,2021-11-14,1,136
61,3859,2021,11,20,2021-11-20,4,304
61,3860,2021,11,24,2021-11-24,4,31
61,3861,2022,1,2,2022-01-02,4,49
61,3862,2022,1,2,2022-01-02,8,437
61,3863,2022,1,18,2022-01-18,2,251
62,3864,2021,2,5,2021-02-05,8,18
62,3865,2021,2,10,2021-02-10,2,382
62,3866,2021,2,14,2021-02-14,7,170
62,3867,2021,2,24,2021-02-24,2,1026
62,3868,2021,3,1,2021-03-01,5,686
62,3869,2021,3,2,2021-03-02,9,14
62,3870,2021,3,6,2021-03-06,9,40
62,3871,2021,3,6,2021-03-06,9,48
62,3872,2021,3,17,2021-03-17,5,282
62,3873,2021,3,20,2021-03-20,4,2048
62,3874,2021,3,22,2021-03-22,9,21
62,3875,2021,3,27,2021-03-27,9,232
62,3876,2021,3,28,2021-03-28,9,58
62,3877,2021,3,30,2021-03-30,2,6661
62,3878,2021,3,30,2021-03-30,3,223
62,3879,2021,4,4,2021-04-04,4,33
62,3880,2021,4,24,2021-04-24,5,860
62,3881,2021,4,30,2021-04-30,1,290
62,3882,2021,5,16,2021-05-16,4,590
62,3883,2021,5,18,2021-05-18,4,346
62,3884,2021,6,5,2021-06-05,4,23
62,3885,2021,6,17,2021-06-17,9,100
62,3886,2021,6,18,2021-06-18,9,65
62,3887,2021,6,21,2021-06-21,4,1724
62,3888,2021,6,29,2021-06-29,7,419
62,3889,2021,7,1,2021-07-01,6,3076
62,3890,2021,7,7,2021-07-07,7,488
62,3891,2021,7,9,2021-07-09,6,80
62,3892,2021,7,9,2021-07-09,6,250
62,3893,2021,7,13,2021-07-13,8,19
62,3894,2021,7,17,2021-07-17,2,698
62,3895,2021,7,18,2021-07-18,4,439
62,3896,2021,7,18,2021-07-18,6,75
62,3897,2021,7,25,2021-07-25,7,56
62,3898,2021,8,6,2021-08-06,3,688
62,3899,2021,8,8,2021-08-08,4,613
62,3900,2021,8,9,2021-08-09,4,21
62,3901,2021,8,15,2021-08-15,1,298
62,3902,2021,8,18,2021-08-18,4,0
62,3903,2021,8,19,2021-08-19,7,63
62,3904,2021,8,20,2021-08-20,2,183
62,3905,2021,8,23,2021-08-23,7,761
62,3906,2021,8,29,2021-08-29,2,4178
62,3907,2021,8,31,2021-08-31,7,225
62,3908,2021,9,8,2021-09-08,6,4616
62,3909,2021,9,16,2021-09-16,7,197
62,3910,2021,9,22,2021-09-22,4,865
62,3911,2021,9,24,2021-09-24,4,409
62,3912,2021,9,27,2021-09-27,7,91
62,3913,2021,10,7,2021-10-07,6,0
62,3914,2021,10,13,2021-10-13,10,257
62,3915,2021,10,22,2021-10-22,4,280
62,3916,2021,11,13,2021-11-13,9,26
62,3917,2021,11,28,2021-11-28,9,68
62,3918,2021,12,9,2021-12-09,2,481
62,3919,2021,12,12,2021-12-12,4,1029
62,3920,2022,1,17,2022-01-17,4,112
62,3921,2022,1,19,2022-01-19,5,471
63,3922,2021,1,26,2021-01-26,9,92
63,3923,2021,1,30,2021-01-30,5,52
63,3924,2021,2,2,2021-02-02,4,287
63,3925,2021,2,13,2021-02-13,4,14
63,3926,2021,2,22,2021-02-22,4,1013
63,3927,2021,2,25,2021-02-25,6,137
63,3928,2021,2,28,2021-02-28,4,184
63,3929,2021,3,1,2021-03-01,4,250
63,3930,2021,3,1,2021-03-01,7,3
63,3931,2021,3,11,2021-03-11,7,3072
63,3932,2021,3,17,2021-03-17,4,299
63,3933,2021,3,18,2021-03-18,7,444
63,3934,2021,3,22,2021-03-22,7,403
63,3935,2021,3,26,2021-03-26,2,135
63,3936,2021,3,26,2021-03-26,7,406
63,3937,2021,3,29,2021-03-29,7,248
63,3938,2021,4,7,2021-04-07,5,561
63,3939,2021,4,16,2021-04-16,1,0
63,3940,2021,4,16,2021-04-16,1,745
63,3941,2021,4,22,2021-04-22,6,1886
63,3942,2021,4,27,2021-04-27,6,792
63,3943,2021,4,28,2021-04-28,4,477
63,3944,2021,5,1,2021-05-01,4,144
63,3945,2021,5,1,2021-05-01,6,130
63,3946,2021,5,10,2021-05-10,9,8
63,3947,2021,5,20,2021-05-20,9,42
63,3948,2021,5,21,2021-05-21,1,60
63,3949,2021,5,25,2021-05-25,5,1149
63,3950,2021,6,9,2021-06-09,5,111
63,3951,2021,6,20,2021-06-20,6,23
63,3952,2021,6,22,2021-06-22,4,62
63,3953,2021,7,4,2021-07-04,1,87
63,3954,2021,7,7,2021-07-07,1,393
63,3955,2021,7,9,2021-07-09,5,947
63,3956,2021,8,18,2021-08-18,3,99
63,3957,2021,8,20,2021-08-20,7,227
63,3958,2021,8,24,2021-08-24,7,404
63,3959,2021,8,30,2021-08-30,9,375
63,3960,2021,9,8,2021-09-08,7,2089
63,3961,2021,9,16,2021-09-16,3,36
63,3962,2021,9,24,2021-09-24,1,137
63,3963,2021,10,2,2021-10-02,4,0
63,3964,2021,10,4,2021-10-04,7,69
63,3965,2021,10,10,2021-10-10,9,211
63,3966,2021,10,17,2021-10-17,9,90
63,3967,2021,11,5,2021-11-05,8,316
63,3968,2021,11,11,2021-11-11,6,573
63,3969,2021,11,14,2021-11-14,10,347
63,3970,2021,11,30,2021-11-30,4,235
63,3971,2021,12,13,2021-12-13,7,75
63,3972,2021,12,16,2021-12-16,7,213
63,3973,2021,12,22,2021-12-22,7,128
63,3974,2021,12,30,2021-12-30,4,19
63,3975,2022,1,8,2022-01-08,6,0
64,3976,2021,1,22,2021-01-22,3,493
64,3977,2021,2,6,2021-02-06,5,3874
64,3978,2021,2,20,2021-02-20,7,592
64,3979,2021,2,23,2021-02-23,4,600
64,3980,2021,2,25,2021-02-25,4,162
64,3981,2021,2,27,2021-02-27,7,141
64,3982,2021,3,1,2021-03-01,8,189
64,3983,2021,3,9,2021-03-09,8,600
64,3984,2021,3,12,2021-03-12,8,129
64,3985,2021,3,18,2021-03-18,9,84
64,3986,2021,3,27,2021-03-27,4,263
64,3987,2021,4,5,2021-04-05,6,135
64,3988,2021,4,8,2021-04-08,6,42
64,3989,2021,4,11,2021-04-11,9,200
64,3990,2021,4,12,2021-04-12,6,120
64,3991,2021,4,21,2021-04-21,9,45
64,3992,2021,4,27,2021-04-27,3,5018
64,3993,2021,4,27,2021-04-27,4,4236
64,3994,2021,5,6,2021-05-06,2,86
64,3995,2021,5,16,2021-05-16,8,56
64,3996,2021,5,22,2021-05-22,6,122
64,3997,2021,5,26,2021-05-26,8,34
64,3998,2021,5,30,2021-05-30,6,36
64,3999,2021,6,4,2021-06-04,5,80
64,4000,2021,6,4,2021-06-04,10,382
64,4001,2021,6,12,2021-06-12,4,81
64,4002,2021,6,19,2021-06-19,8,67
64,4003,2021,6,19,2021-06-19,9,98
64,4004,2021,6,23,2021-06-23,3,208
64,4005,2021,7,10,2021-07-10,1,440
64,4006,2021,7,12,2021-07-12,8,255
64,4007,2021,7,21,2021-07-21,10,129
64,4008,2021,7,22,2021-07-22,10,191
64,4009,2021,7,24,2021-07-24,4,95
64,4010,2021,7,24,2021-07-24,8,70
64,4011,2021,7,28,2021-07-28,1,126
64,4012,2021,7,28,2021-07-28,4,325
64,4013,2021,8,1,2021-08-01,2,0
64,4014,2021,8,5,2021-08-05,3,165
64,4015,2021,8,11,2021-08-11,1,126
64,4016,2021,8,14,2021-08-14,4,268
64,4017,2021,8,17,2021-08-17,4,171
64,4018,2021,8,22,2021-08-22,7,28
64,4019,2021,8,23,2021-08-23,4,3733
64,4020,2021,8,23,2021-08-23,9,205
64,4021,2021,8,27,2021-08-27,2,1574
64,4022,2021,9,13,2021-09-13,8,0
64,4023,2021,9,16,2021-09-16,7,143
64,4024,2021,9,17,2021-09-17,1,299
64,4025,2021,9,17,2021-09-17,10,103
64,4026,2021,9,30,2021-09-30,4,242
64,4027,2021,10,7,2021-10-07,9,101
64,4028,2021,10,26,2021-10-26,7,138
64,4029,2021,11,4,2021-11-04,6,131
64,4030,2021,11,13,2021-11-13,10,172
64,4031,2021,12,3,2021-12-03,8,0
64,4032,2021,12,20,2021-12-20,9,8
64,4033,2022,1,8,2022-01-08,1,46
64,4034,2022,1,13,2022-01-13,3,1182
65,4035,2021,1,30,2021-01-30,10,22
65,4036,2021,2,3,2021-02-03,1,1319
65,4037,2021,2,14,2021-02-14,5,13
65,4038,2021,2,15,2021-02-15,8,32
65,4039,2021,2,19,2021-02-19,1,664
65,4040,2021,3,3,2021-03-03,1,21
65,4041,2021,3,5,2021-03-05,7,680
65,4042,2021,3,7,2021-03-07,2,6361
65,4043,2021,3,10,2021-03-10,2,64
65,4044,2021,3,19,2021-03-19,7,306
65,4045,2021,3,22,2021-03-22,1,63
65,4046,2021,3,23,2021-03-23,7,75
65,4047,2021,3,28,2021-03-28,2,211
65,4048,2021,3,29,2021-03-29,6,36
65,4049,2021,3,30,2021-03-30,6,603
65,4050,2021,4,1,2021-04-01,4,364
65,4051,2021,4,3,2021-04-03,5,1108
65,4052,2021,4,7,2021-04-07,4,2284
65,4053,2021,4,7,2021-04-07,6,1135
65,4054,2021,4,17,2021-04-17,4,2628
65,4055,2021,4,27,2021-04-27,7,184
65,4056,2021,5,5,2021-05-05,8,133
65,4057,2021,5,6,2021-05-06,3,135
65,4058,2021,5,12,2021-05-12,2,660
65,4059,2021,6,1,2021-06-01,9,298
65,4060,2021,6,7,2021-06-07,1,1557
65,4061,2021,6,11,2021-06-11,6,516
65,4062,2021,6,12,2021-06-12,1,723
65,4063,2021,6,12,2021-06-12,5,822
65,4064,2021,6,15,2021-06-15,6,971
65,4065,2021,6,15,2021-06-15,7,878
65,4066,2021,6,16,2021-06-16,10,248
65,4067,2021,6,18,2021-06-18,9,119
65,4068,2021,6,19,2021-06-19,6,88
65,4069,2021,6,22,2021-06-22,4,115
65,4070,2021,6,22,2021-06-22,7,105
65,4071,2021,6,22,2021-06-22,10,61
65,4072,2021,6,23,2021-06-23,4,179
65,4073,2021,6,24,2021-06-24,7,0
65,4074,2021,6,25,2021-06-25,7,236
65,4075,2021,6,25,2021-06-25,7,252
65,4076,2021,6,27,2021-06-27,9,1432
65,4077,2021,6,29,2021-06-29,10,74
65,4078,2021,6,30,2021-06-30,4,897
65,4079,2021,6,30,2021-06-30,7,396
65,4080,2021,7,4,2021-07-04,4,49
65,4081,2021,7,5,2021-07-05,3,821
65,4082,2021,7,6,2021-07-06,4,426
65,4083,2021,7,12,2021-07-12,8,140
65,4084,2021,7,29,2021-07-29,3,94
65,4085,2021,7,31,2021-07-31,1,219
65,4086,2021,8,8,2021-08-08,1,15
65,4087,2021,8,9,2021-08-09,6,30
65,4088,2021,8,16,2021-08-16,7,113
65,4089,2021,8,17,2021-08-17,3,1709
65,4090,2021,8,19,2021-08-19,1,21
65,4091,2021,8,24,2021-08-24,7,9581
65,4092,2021,9,1,2021-09-01,9,15
65,4093,2021,9,3,2021-09-03,9,492
65,4094,2021,9,6,2021-09-06,6,187
65,4095,2021,9,13,2021-09-13,3,287
65,4096,2021,9,26,2021-09-26,9,180
65,4097,2021,10,6,2021-10-06,7,140
65,4098,2021,10,15,2021-10-15,10,9
65,4099,2021,10,19,2021-10-19,10,32
65,4100,2021,11,13,2021-11-13,4,162
65,4101,2021,11,23,2021-11-23,7,103
65,4102,2021,12,27,2021-12-27,6,166
65,4103,2022,1,4,2022-01-04,4,425
65,4104,2022,1,7,2022-01-07,3,170
65,4105,2022,1,7,2022-01-07,3,576
65,4106,2022,1,19,2022-01-19,3,47
66,4107,2021,1,26,2021-01-26,6,33
66,4108,2021,2,9,2021-02-09,7,795
66,4109,2021,2,12,2021-02-12,7,74
66,4110,2021,2,18,2021-02-18,5,136
66,4111,2021,2,23,2021-02-23,7,8505
66,4112,2021,2,24,2021-02-24,3,245
66,4113,2021,2,24,2021-02-24,7,789
66,4114,2021,2,26,2021-02-26,5,196
66,4115,2021,2,27,2021-02-27,5,67
66,4116,2021,2,28,2021-02-28,5,1670
66,4117,2021,3,1,2021-03-01,5,946
66,4118,2021,3,3,2021-03-03,5,654
66,4119,2021,3,8,2021-03-08,3,365
66,4120,2021,3,12,2021-03-12,6,195
66,4121,2021,3,18,2021-03-18,1,232
66,4122,2021,3,21,2021-03-21,4,69
66,4123,2021,3,26,2021-03-26,2,1763
66,4124,2021,4,5,2021-04-05,9,18
66,4125,2021,4,8,2021-04-08,7,343
66,4126,2021,4,8,2021-04-08,9,216
66,4127,2021,4,14,2021-04-14,6,370
66,4128,2021,4,16,2021-04-16,7,1610
66,4129,2021,4,19,2021-04-19,4,70
66,4130,2021,4,20,2021-04-20,4,196
66,4131,2021,4,23,2021-04-23,6,128
66,4132,2021,4,25,2021-04-25,4,136
66,4133,2021,4,28,2021-04-28,4,61
66,4134,2021,4,29,2021-04-29,4,159
66,4135,2021,4,30,2021-04-30,9,247
66,4136,2021,5,14,2021-05-14,1,291
66,4137,2021,5,16,2021-05-16,1,32
66,4138,2021,5,16,2021-05-16,5,9854
66,4139,2021,5,21,2021-05-21,2,3023
66,4140,2021,5,23,2021-05-23,1,117
66,4141,2021,5,24,2021-05-24,10,92
66,4142,2021,5,25,2021-05-25,10,599
66,4143,2021,5,31,2021-05-31,1,22
66,4144,2021,6,8,2021-06-08,1,62
66,4145,2021,6,8,2021-06-08,4,0
66,4146,2021,6,9,2021-06-09,6,117
66,4147,2021,6,17,2021-06-17,1,22
66,4148,2021,6,29,2021-06-29,10,26
66,4149,2021,7,11,2021-07-11,6,592
66,4150,2021,7,17,2021-07-17,1,555
66,4151,2021,7,17,2021-07-17,4,96
66,4152,2021,7,26,2021-07-26,7,94
66,4153,2021,7,27,2021-07-27,4,67
66,4154,2021,7,30,2021-07-30,1,312
66,4155,2021,8,5,2021-08-05,10,18
66,4156,2021,8,8,2021-08-08,1,385
66,4157,2021,8,17,2021-08-17,8,68
66,4158,2021,8,19,2021-08-19,2,127
66,4159,2021,8,19,2021-08-19,10,51
66,4160,2021,8,20,2021-08-20,8,17
66,4161,2021,8,22,2021-08-22,1,97
66,4162,2021,8,30,2021-08-30,2,285
66,4163,2021,9,3,2021-09-03,8,895
66,4164,2021,9,23,2021-09-23,9,60
66,4165,2021,10,4,2021-10-04,4,4
66,4166,2021,10,6,2021-10-06,8,9
66,4167,2021,10,20,2021-10-20,9,0
66,4168,2021,10,24,2021-10-24,4,0
66,4169,2021,11,5,2021-11-05,1,93
66,4170,2021,11,8,2021-11-08,1,1551
66,4171,2021,11,14,2021-11-14,10,79
66,4172,2021,11,30,2021-11-30,5,321
66,4173,2021,12,8,2021-12-08,1,642
66,4174,2021,12,10,2021-12-10,1,118
66,4175,2021,12,17,2021-12-17,10,93
66,4176,2021,12,23,2021-12-23,10,73
66,4177,2021,12,26,2021-12-26,4,332
66,4178,2021,12,30,2021-12-30,7,132
66,4179,2021,12,31,2021-12-31,10,90
66,4180,2022,1,1,2022-01-01,9,114
66,4181,2022,1,4,2022-01-04,9,114
66,4182,2022,1,6,2022-01-06,2,333
67,4183,2021,2,21,2021-02-21,1,15
67,4184,2021,2,24,2021-02-24,3,51
67,4185,2021,2,28,2021-02-28,3,21
67,4186,2021,3,2,2021-03-02,2,7925
67,4187,2021,3,3,2021-03-03,2,330
67,4188,2021,3,5,2021-03-05,10,125
67,4189,2021,3,12,2021-03-12,2,331
67,4190,2021,3,15,2021-03-15,3,391
67,4191,2021,3,16,2021-03-16,6,120
67,4192,2021,3,18,2021-03-18,2,858
67,4193,2021,3,19,2021-03-19,9,990
67,4194,2021,3,21,2021-03-21,3,341
67,4195,2021,3,30,2021-03-30,9,27
67,4196,2021,4,3,2021-04-03,7,292
67,4197,2021,4,6,2021-04-06,9,249
67,4198,2021,4,13,2021-04-13,3,173
67,4199,2021,4,14,2021-04-14,8,210
67,4200,2021,4,23,2021-04-23,9,0
67,4201,2021,4,25,2021-04-25,5,112
67,4202,2021,4,28,2021-04-28,10,162
67,4203,2021,5,2,2021-05-02,8,54
67,4204,2021,5,10,2021-05-10,4,1579
67,4205,2021,5,16,2021-05-16,7,0
67,4206,2021,5,18,2021-05-18,10,125
67,4207,2021,5,30,2021-05-30,2,366
67,4208,2021,7,1,2021-07-01,6,201
67,4209,2021,7,1,2021-07-01,8,145
67,4210,2021,7,8,2021-07-08,3,217
67,4211,2021,7,10,2021-07-10,3,221
67,4212,2021,7,12,2021-07-12,8,172
67,4213,2021,7,13,2021-07-13,10,106
67,4214,2021,7,16,2021-07-16,9,22
67,4215,2021,7,19,2021-07-19,3,29
67,4216,2021,7,19,2021-07-19,8,127
67,4217,2021,7,30,2021-07-30,10,93
67,4218,2021,7,31,2021-07-31,2,413
67,4219,2021,8,9,2021-08-09,4,3069
67,4220,2021,8,24,2021-08-24,8,739
67,4221,2021,9,1,2021-09-01,8,119
67,4222,2021,9,5,2021-09-05,8,141
67,4223,2021,9,14,2021-09-14,5,0
67,4224,2021,9,21,2021-09-21,9,200
67,4225,2021,9,30,2021-09-30,10,106
67,4226,2021,10,11,2021-10-11,8,14
67,4227,2021,10,15,2021-10-15,9,34
67,4228,2021,10,28,2021-10-28,8,214
67,4229,2021,11,11,2021-11-11,7,394
67,4230,2021,11,15,2021-11-15,2,17
67,4231,2021,11,17,2021-11-17,2,485
67,4232,2021,11,27,2021-11-27,5,125
67,4233,2021,11,29,2021-11-29,8,9
67,4234,2021,12,23,2021-12-23,4,189
67,4235,2022,1,3,2022-01-03,4,755
67,4236,2022,1,9,2022-01-09,9,34
67,4237,2022,1,14,2022-01-14,7,3545
67,4238,2022,1,16,2022-01-16,5,261
68,4239,2021,1,29,2021-01-29,4,215
68,4240,2021,2,19,2021-02-19,10,32
68,4241,2021,2,27,2021-02-27,4,138
68,4242,2021,3,6,2021-03-06,9,49
68,4243,2021,3,19,2021-03-19,3,1825
68,4244,2021,3,21,2021-03-21,9,37
68,4245,2021,4,4,2021-04-04,4,310
68,4246,2021,4,11,2021-04-11,4,1630
68,4247,2021,4,17,2021-04-17,4,233
68,4248,2021,4,21,2021-04-21,4,51
68,4249,2021,4,23,2021-04-23,4,1386
68,4250,2021,4,27,2021-04-27,4,114
68,4251,2021,4,30,2021-04-30,1,207
68,4252,2021,5,1,2021-05-01,5,27
68,4253,2021,5,2,2021-05-02,7,239
68,4254,2021,5,22,2021-05-22,4,345
68,4255,2021,5,24,2021-05-24,7,289
68,4256,2021,5,28,2021-05-28,9,0
68,4257,2021,6,3,2021-06-03,8,36
68,4258,2021,6,10,2021-06-10,5,973
68,4259,2021,6,12,2021-06-12,4,823
68,4260,2021,6,20,2021-06-20,7,818
68,4261,2021,7,1,2021-07-01,1,136
68,4262,2021,7,5,2021-07-05,1,46
68,4263,2021,7,5,2021-07-05,7,159
68,4264,2021,7,14,2021-07-14,7,507
68,4265,2021,7,15,2021-07-15,5,30
68,4266,2021,7,17,2021-07-17,7,26
68,4267,2021,7,30,2021-07-30,7,98
68,4268,2021,8,3,2021-08-03,6,1391
68,4269,2021,8,8,2021-08-08,1,156
68,4270,2021,8,11,2021-08-11,7,143
68,4271,2021,8,21,2021-08-21,4,0
68,4272,2021,8,25,2021-08-25,4,143
68,4273,2021,8,28,2021-08-28,7,133
68,4274,2021,9,1,2021-09-01,7,0
68,4275,2021,9,2,2021-09-02,2,355
68,4276,2021,9,9,2021-09-09,7,121
68,4277,2021,9,16,2021-09-16,4,89
68,4278,2021,9,20,2021-09-20,4,131
68,4279,2021,9,27,2021-09-27,6,687
68,4280,2021,9,29,2021-09-29,8,72
68,4281,2021,10,12,2021-10-12,5,0
68,4282,2021,10,14,2021-10-14,6,202
68,4283,2021,10,29,2021-10-29,6,44
68,4284,2021,11,6,2021-11-06,6,20
68,4285,2021,11,9,2021-11-09,4,283
68,4286,2021,11,23,2021-11-23,5,2157
68,4287,2021,11,24,2021-11-24,4,82
68,4288,2021,12,12,2021-12-12,2,391
68,4289,2021,12,30,2021-12-30,3,61
69,4290,2021,2,8,2021-02-08,3,817
69,4291,2021,2,17,2021-02-17,3,1035
69,4292,2021,2,23,2021-02-23,10,26
69,4293,2021,3,2,2021-03-02,9,80
69,4294,2021,3,3,2021-03-03,8,1542
69,4295,2021,3,10,2021-03-10,3,950
69,4296,2021,3,11,2021-03-11,9,38
69,4297,2021,3,15,2021-03-15,1,147
69,4298,2021,3,15,2021-03-15,9,72
69,4299,2021,3,30,2021-03-30,9,246
69,4300,2021,3,31,2021-03-31,5,576
69,4301,2021,4,4,2021-04-04,4,141
69,4302,2021,4,11,2021-04-11,1,638
69,4303,2021,4,15,2021-04-15,7,625
69,4304,2021,4,22,2021-04-22,6,416
69,4305,2021,4,24,2021-04-24,6,120
69,4306,2021,4,26,2021-04-26,4,1897
69,4307,2021,5,1,2021-05-01,10,43
69,4308,2021,5,15,2021-05-15,8,44
69,4309,2021,5,18,2021-05-18,7,151
69,4310,2021,6,1,2021-06-01,7,631
69,4311,2021,6,8,2021-06-08,2,15
69,4312,2021,6,14,2021-06-14,6,444
69,4313,2021,6,18,2021-06-18,7,106
69,4314,2021,7,1,2021-07-01,7,45
69,4315,2021,7,11,2021-07-11,4,2481
69,4316,2021,8,6,2021-08-06,8,166
69,4317,2021,8,27,2021-08-27,2,699
69,4318,2021,8,28,2021-08-28,8,166
69,4319,2021,9,6,2021-09-06,7,128
69,4320,2021,9,10,2021-09-10,9,443
69,4321,2021,9,15,2021-09-15,2,188
69,4322,2021,9,17,2021-09-17,10,69
69,4323,2021,9,20,2021-09-20,7,118
69,4324,2021,9,24,2021-09-24,6,12
69,4325,2021,9,25,2021-09-25,6,135
69,4326,2021,9,26,2021-09-26,8,66
69,4327,2021,9,27,2021-09-27,6,183
69,4328,2021,10,5,2021-10-05,2,731
69,4329,2021,10,6,2021-10-06,7,319
69,4330,2021,10,15,2021-10-15,4,138
69,4331,2021,10,22,2021-10-22,2,62
69,4332,2021,11,2,2021-11-02,7,861
69,4333,2021,11,3,2021-11-03,7,385
69,4334,2021,11,6,2021-11-06,7,434
69,4335,2021,11,9,2021-11-09,1,20
69,4336,2021,11,16,2021-11-16,9,66
69,4337,2021,12,15,2021-12-15,1,25
69,4338,2022,1,14,2022-01-14,7,79
69,4339,2022,1,19,2022-01-19,7,77
70,4340,2021,1,23,2021-01-23,6,329
70,4341,2021,1,23,2021-01-23,7,181
70,4342,2021,2,9,2021-02-09,9,9
70,4343,2021,2,23,2021-02-23,1,189
70,4344,2021,3,2,2021-03-02,8,1264
70,4345,2021,3,7,2021-03-07,7,695
70,4346,2021,3,9,2021-03-09,3,403
70,4347,2021,3,9,2021-03-09,3,405
70,4348,2021,3,13,2021-03-13,5,617
70,4349,2021,3,15,2021-03-15,7,107
70,4350,2021,3,21,2021-03-21,10,18
70,4351,2021,3,24,2021-03-24,10,157
70,4352,2021,3,27,2021-03-27,7,1277
70,4353,2021,3,27,2021-03-27,10,55
70,4354,2021,4,6,2021-04-06,8,440
70,4355,2021,4,17,2021-04-17,6,252
70,4356,2021,5,1,2021-05-01,2,294
70,4357,2021,5,2,2021-05-02,6,78
70,4358,2021,5,5,2021-05-05,6,96
70,4359,2021,5,9,2021-05-09,2,26993
70,4360,2021,5,10,2021-05-10,6,191
70,4361,2021,5,11,2021-05-11,5,0
70,4362,2021,5,14,2021-05-14,5,50
70,4363,2021,5,19,2021-05-19,2,580
70,4364,2021,5,27,2021-05-27,6,103
70,4365,2021,5,27,2021-05-27,8,165
70,4366,2021,6,18,2021-06-18,9,31
70,4367,2021,6,21,2021-06-21,1,306
70,4368,2021,7,5,2021-07-05,4,230
70,4369,2021,7,6,2021-07-06,6,100
70,4370,2021,7,7,2021-07-07,4,138
70,4371,2021,7,7,2021-07-07,10,30
70,4372,2021,7,11,2021-07-11,4,75
70,4373,2021,7,14,2021-07-14,4,2221
70,4374,2021,7,21,2021-07-21,9,15
70,4375,2021,7,24,2021-07-24,4,104
70,4376,2021,7,26,2021-07-26,7,118
70,4377,2021,7,27,2021-07-27,6,664
70,4378,2021,8,2,2021-08-02,5,205
70,4379,2021,8,5,2021-08-05,1,80
70,4380,2021,8,5,2021-08-05,5,415
70,4381,2021,8,8,2021-08-08,1,164
70,4382,2021,8,13,2021-08-13,10,21
70,4383,2021,8,16,2021-08-16,6,175
70,4384,2021,8,19,2021-08-19,10,145
70,4385,2021,8,23,2021-08-23,1,59
70,4386,2021,8,25,2021-08-25,1,167
70,4387,2021,9,3,2021-09-03,4,1833
70,4388,2021,9,3,2021-09-03,7,1276
70,4389,2021,9,5,2021-09-05,7,880
70,4390,2021,9,7,2021-09-07,2,782
70,4391,2021,9,8,2021-09-08,1,34
70,4392,2021,9,10,2021-09-10,10,25
70,4393,2021,9,12,2021-09-12,7,989
70,4394,2021,9,14,2021-09-14,2,30
70,4395,2021,9,18,2021-09-18,6,611
70,4396,2021,9,19,2021-09-19,5,824
70,4397,2021,9,22,2021-09-22,7,178
70,4398,2021,10,10,2021-10-10,1,751
70,4399,2021,10,23,2021-10-23,10,44
70,4400,2021,10,25,2021-10-25,5,0
70,4401,2021,10,30,2021-10-30,1,229
70,4402,2021,11,2,2021-11-02,4,359
70,4403,2021,11,9,2021-11-09,10,193
70,4404,2021,11,17,2021-11-17,7,133
70,4405,2021,12,15,2021-12-15,3,446
70,4406,2021,12,21,2021-12-21,4,214
70,4407,2021,12,28,2021-12-28,8,62
70,4408,2022,1,8,2022-01-08,6,43
70,4409,2022,1,9,2022-01-09,10,25
70,4410,2022,1,17,2022-01-17,8,103
71,4411,2021,1,30,2021-01-30,1,116
71,4412,2021,2,4,2021-02-04,2,1075
71,4413,2021,2,6,2021-02-06,8,215
71,4414,2021,2,14,2021-02-14,7,349
71,4415,2021,2,14,2021-02-14,8,14
71,4416,2021,2,16,2021-02-16,7,40
71,4417,2021,2,16,2021-02-16,10,91
71,4418,2021,2,18,2021-02-18,5,555
71,4419,2021,2,20,2021-02-20,2,16392
71,4420,2021,2,20,2021-02-20,9,119
71,4421,2021,2,27,2021-02-27,2,503
71,4422,2021,3,4,2021-03-04,1,243
71,4423,2021,3,16,2021-03-16,3,1000
71,4424,2021,3,20,2021-03-20,7,113
71,4425,2021,3,22,2021-03-22,1,7
71,4426,2021,3,22,2021-03-22,6,45
71,4427,2021,3,22,2021-03-22,6,1218
71,4428,2021,3,27,2021-03-27,1,104
71,4429,2021,3,31,2021-03-31,7,61
71,4430,2021,4,9,2021-04-09,3,464
71,4431,2021,4,14,2021-04-14,3,69
71,4432,2021,4,28,2021-04-28,5,1069
71,4433,2021,5,6,2021-05-06,2,34
71,4434,2021,6,2,2021-06-02,4,196
71,4435,2021,6,3,2021-06-03,4,472
71,4436,2021,6,3,2021-06-03,7,25
71,4437,2021,6,6,2021-06-06,4,763
71,4438,2021,6,12,2021-06-12,6,500
71,4439,2021,6,14,2021-06-14,4,660
71,4440,2021,6,16,2021-06-16,3,1383
